Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
28/08/13 ,0.0234136,0.0237616,0.0244437,0.0230925,0.0232337,0.023524,0.04702,1.90582,6.12155,9.28087,11.2151,12.4615,13.0663,13.1917,12.8477,12.0576,10.6421,8.38057,4.51001,0.499573,0.0319387,0.0233323,0.023961,0.0228519
29/08/13 ,0.0228528,0.0232663,0.0242375,0.0236597,0.0235849,0.0227731,0.0512134,1.8688,5.88912,8.97813,10.9062,11.9833,12.7869,12.9495,12.6479,11.7442,10.1419,7.85936,4.14406,0.471858,0.0310685,0.024457,0.0228529,0.0238661
30/08/13 ,0.0239519,0.0234422,0.023461,0.0235753,0.0245465,0.0227439,0.0447156,1.95029,6.35671,9.57,11.5527,12.7432,13.3072,13.3563,13.038,12.1323,10.5308,8.01977,4.10011,0.455372,0.0323361,0.0241093,0.0242367,0.0234677
31/08/13 ,0.0238365,0.0233923,0.0243116,0.0247387,0.0231703,0.0242341,0.0410676,1.89576,6.34753,9.66434,11.6599,12.8362,13.4939,13.6083,13.307,12.4274,10.8335,8.17959,4.02401,0.385458,0.0274635,0.0248035,0.0232388,0.0236882
01/09/13 ,0.0243866,0.0239332,0.0232513,0.0242234,0.0235101,0.0229393,0.0349693,1.76334,6.12698,9.43418,11.5351,12.7978,13.4371,13.5116,13.1194,12.2066,10.6231,8.10873,3.97312,0.323639,0.026591,0.0237528,0.0241684,0.0235298
02/09/13 ,0.0241853,0.0241282,0.0234387,0.0238719,0.0235275,0.0244215,0.0424618,1.86193,6.15776,9.45015,11.4611,12.6796,13.3549,13.5049,13.1888,12.2878,10.6113,8.02905,3.88796,0.303653,0.0260559,0.0232255,0.0234725,0.0235424
03/09/13 ,0.0245402,0.0250997,0.0239914,0.023793,0.0227604,0.0232322,0.0384073,2.15937,6.72727,9.96478,11.9108,13.1167,13.7878,13.8446,13.4182,12.4895,10.7719,8.13518,3.91306,0.301306,0.0240229,0.0233208,0.0222248,0.0217119
04/09/13 ,0.0261748,0.0238701,0.0233978,0.0247004,0.0234376,0.0230408,0.0332536,1.79385,6.17447,9.64285,11.7001,12.9556,13.6285,13.7917,13.3109,12.3223,10.7332,8.21553,3.97666,0.279241,0.0261583,0.0235276,0.0238738,0.0237929
05/09/13 ,0.0240356,0.0232932,0.0232861,0.0229324,0.0243289,0.0241043,0.0482908,2.37221,7.13387,10.4084,12.3413,13.4821,14.0322,14.1048,13.6034,12.6333,11.0535,8.56044,4.21185,0.277803,0.0249625,0.0233573,0.0227664,0.0243631
06/09/13 ,0.0239475,0.0232508,0.0232213,0.0226851,0.0220111,0.0227662,0.0356741,2.08013,6.55326,9.78867,11.7203,12.9377,13.5305,13.5871,13.2161,12.3196,10.7527,8.272,3.9995,0.277968,0.0243806,0.0229804,0.0245234,0.0236905
07/09/13 ,0.0240498,0.0255665,0.0235224,0.0237753,0.0234413,0.0243958,0.0340458,1.95161,6.34436,9.64943,11.6,12.7465,13.3466,13.4147,13.0601,12.1228,10.5634,8.07725,3.81007,0.226814,0.0254421,0.023805,0.0245349,0.0242251
08/09/13 ,0.0241098,0.0243655,0.0247177,0.0236942,0.0241483,0.0241698,0.0351274,1.89877,6.16642,9.48731,11.5328,12.8425,13.5703,13.6608,13.2716,12.3108,10.674,8.1529,3.62585,0.192819,0.0235448,0.0239096,0.0238355,0.023871
09/09/13 ,0.0238042,0.0242625,0.02411,0.0230816,0.0250348,0.0227592,0.0336302,1.70242,6.02912,8.95429,11.311,12.5317,13.193,13.2256,12.8572,11.9564,10.3474,7.71474,3.32879,0.171158,0.0242644,0.0238667,0.0228721,0.0240324
10/09/13 ,0.0232066,0.0237708,0.0237821,0.0240916,0.0229134,0.0232407,0.032884,1.82595,6.30809,9.60072,11.5397,12.696,13.3406,13.3514,12.8948,11.8917,10.2254,7.4693,2.99409,0.153989,0.0243037,0.0237985,0.0244996,0.0238439
11/09/13 ,0.0256969,0.0239041,0.0240226,0.023244,0.0241058,0.0232184,0.0305339,1.69878,6.14656,9.48823,11.5397,12.6852,13.2317,13.299,12.8036,11.8685,10.2284,7.53913,2.9362,0.139863,0.0240593,0.0238176,0.023741,0.0240365
12/09/13 ,0.0241507,0.0247784,0.0235999,0.0244242,0.0228632,0.023573,0.0292968,1.40807,5.63818,8.91034,10.9808,12.1477,12.7312,12.8266,12.4455,11.538,9.82161,7.04248,2.59315,0.123764,0.0238945,0.023383,0.0243184,0.0239176
13/09/13 ,0.0240744,0.0229263,0.0250745,0.0243106,0.0237659,0.0242271,0.0301247,1.44123,5.5408,9.12774,11.1896,12.3898,12.9711,13.0379,12.6811,11.7445,10.0414,6.99564,2.59608,0.123272,0.0238382,0.0237306,0.023882,0.0235498
14/09/13 ,0.0241398,0.0252647,0.0249119,0.0232186,0.0238209,0.0237546,0.0299744,1.03186,4.87459,9.02567,11.4964,12.639,13.3698,13.5546,13.1292,12.1896,10.5862,7.8309,2.97898,0.118638,0.0248494,0.0238476,0.0247308,0.0237582
15/09/13 ,0.0237717,0.0246569,0.024136,0.0241051,0.0242221,0.0238741,0.0305514,1.81355,6.58787,10.0851,12.1286,13.4042,14.0605,14.1508,13.6528,12.664,10.8131,7.81308,3.04467,0.116081,0.024343,0.0249965,0.0246514,0.0233623
16/09/13 ,0.0238122,0.0247398,0.023358,0.024759,0.024389,0.0227263,0.0277458,1.83021,6.53024,9.96486,11.9123,13.0958,13.6328,13.7336,13.2603,12.1643,10.2723,7.13354,2.1232,0.0517298,0.0244531,0.0247528,0.0236519,0.024441
17/09/13 ,0.0240768,0.0238134,0.0238211,0.0242177,0.0246569,0.0238103,0.0299073,1.18841,5.82576,8.31247,9.59962,9.32623,9.6744,10.4262,10.9405,10.8389,9.9899,7.22018,2.39593,0.0645911,0.0228611,0.0246099,0.0248899,0.0228969
18/09/13 ,0.0236156,0.0229168,0.023375,0.0242484,0.0240638,0.0235288,0.0252085,1.39152,4.61764,7.78441,9.38412,10.8587,11.3543,10.6123,10.7976,9.66381,6.0997,4.01916,1.43013,0.0519758,0.0243692,0.0242131,0.0237949,0.0238342
19/09/13 ,0.0241978,0.0240094,0.023171,0.0237056,0.0240194,0.0230377,0.02206,1.21146,5.5992,8.10806,8.5178,8.94276,9.37636,9.50033,10.809,10.3479,8.06764,6.18164,2.0959,0.0620789,0.0238147,0.0233721,0.0232384,0.0231928
20/09/13 ,0.0236979,0.0233876,0.0235552,0.0223418,0.0230205,0.0236119,0.0262727,1.28766,5.66048,8.81102,9.77746,10.7316,10.171,10.203,9.95197,9.42639,7.99791,5.72207,1.65486,0.0681226,0.0237731,0.0240163,0.0233911,0.0231776
21/09/13 ,0.0226494,0.0235046,0.0247378,0.0241991,0.0241878,0.0234355,0.023226,1.23221,5.56245,8.68261,11.4028,12.7956,13.0273,13.6252,13.1253,12.0905,10.1488,6.99985,2.0805,0.0540678,0.0243641,0.0233743,0.0236987,0.0243524
22/09/13 ,0.0239358,0.0231438,0.0235413,0.0248583,0.0215062,0.0215922,0.0240201,1.38011,6.15255,9.81082,11.8994,13.1892,13.8456,13.9368,13.4768,12.3769,10.4487,7.19878,1.97901,0.0498345,0.0239624,0.0236575,0.0237605,0.0239446
23/09/13 ,0.0235877,0.023425,0.0235731,0.0229127,0.0232081,0.0223488,0.023397,1.08543,4.86747,9.41147,11.5394,12.8155,13.4525,13.5403,13.0329,11.8906,9.98536,6.79832,1.85296,0.0490652,0.0235414,0.024693,0.0245726,0.0236643
24/09/13 ,0.0229507,0.0242926,0.023729,0.0232509,0.023874,0.0218125,0.023513,1.21312,6.00716,9.78112,11.9694,13.3263,13.9693,14.1401,13.4928,12.369,10.4255,7.00735,1.84318,0.0473159,0.0245865,0.0232198,0.0241245,0.0237472
25/09/13 ,0.0236005,0.0219432,0.0239178,0.0232238,0.0235706,0.022948,0.024369,1.21451,5.86138,9.56126,11.6016,12.9744,13.5812,13.6671,13.1511,12.032,10.1527,6.89983,1.72982,0.0429198,0.0237903,0.0239567,0.0227428,0.0222121
26/09/13 ,0.0231475,0.0232235,0.0243067,0.0236815,0.024179,0.0223786,0.0223148,1.0537,5.26984,9.25515,11.3854,12.7069,13.289,13.3247,12.8245,11.7685,9.43105,6.21152,1.4583,0.0454128,0.0236034,0.0235601,0.023129,0.022781
27/09/13 ,0.0232298,0.0237949,0.0223192,0.0234772,0.0234428,0.022205,0.0249302,0.971066,5.55045,8.58299,8.38761,8.39638,10.0491,10.3966,8.96051,8.52596,9.02384,6.72242,1.48749,0.0440269,0.0243903,0.0231566,0.0234531,0.0235266
28/09/13 ,0.0248155,0.0240833,0.0226819,0.0232543,0.0242169,0.0231465,0.0221147,1.08913,5.82086,9.61205,11.5472,13.013,13.5851,13.6251,12.9583,12.0762,10.0624,6.493,1.43806,0.0452509,0.0242795,0.0241812,0.0234359,0.0245491
29/09/13 ,0.023653,0.0236829,0.0237631,0.0240819,0.0174649,0.016391,0.0236048,0.87782,5.34577,9.14541,11.275,12.5116,13.1952,13.2197,12.7723,11.6043,9.63715,6.21379,1.26163,0.0430963,0.0226421,0.0229136,0.0229886,0.0232678
30/09/13 ,0.0243749,0.0225323,0.0229713,0.024013,0.0235761,0.0233404,0.0228637,0.961932,5.57729,9.28886,11.382,12.5889,13.2386,13.2686,12.7245,11.4885,9.60229,6.18872,1.24715,0.0431394,0.0227634,0.0233135,0.0233473,0.0233575
01/10/13 ,0.0227499,0.0209749,0.00726606,0.0243333,0.0768061,0.0238019,0.0244979,0.422616,1.80747,2.84701,2.48358,1.77535,2.09418,2.07698,4.00993,1.72559,2.32433,1.14774,0.220681,0.0373551,0.0230687,0.0235323,0.0230408,0.0227421
02/10/13 ,0.0238108,0.02191,0.0228649,0.0228479,0.0224668,0.0229325,0.0233663,0.712282,3.22889,4.12361,4.69597,9.03743,12.5075,12.4056,11.7855,10.3177,8.83164,5.48273,1.17108,0.0416297,0.0233281,0.0228637,0.0241183,0.0237241
03/10/13 ,0.0229324,0.024602,0.024602,0.024602,0.024602,0.024602,0.024602,0.024602,0.024602,8.49637,12.3193,13.8481,14.321,14.3285,13.6295,12.3912,10.279,6.49841,1.13817,0.0394857,0.0228491,0.0238651,0.0236125,0.0231759
04/10/13 ,0.0236378,0.0121127,0.0105841,0.010637,0.0104837,0.0101078,0.00987453,1.0296,6.201,10.3506,12.7468,14.1081,14.8471,14.8601,14.2558,12.9016,10.5277,6.44473,0.97048,0.0337627,0.0225587,0.0234827,0.0234976,0.0238634
05/10/13 ,0.0241537,0.023793,0.0239898,0.0238447,0.0235295,0.0229043,0.0230653,0.876997,6.32319,10.529,12.8846,14.2313,14.8506,14.8511,14.2554,12.867,10.4818,6.49508,0.993518,0.0375503,0.0256432,0.0262507,0.0260641,0.0254888
06/10/13 ,0.0265282,0.0260998,0.02595,0.025372,0.0257661,0.0261981,0.0248997,0.905879,5.98762,10.2569,12.7656,14.0291,14.6777,13.5279,13.0601,12.6232,10.0344,5.68467,0.949487,0.0373512,0.0252624,0.0261042,0.025562,0.0258801
07/10/13 ,0.0258443,0.0265488,0.0260556,0.0257431,0.0253865,0.0257059,0.0246366,0.944229,6.10598,10.0755,12.1561,13.3718,13.6783,13.9093,13.5778,12.3829,10.2403,6.19279,0.888596,0.0359747,0.0250385,0.0257619,0.0259993,0.0260517
08/10/13 ,0.0258454,0.0267139,0.0256155,0.0257088,0.0246716,0.0260927,0.025029,0.807093,5.69159,9.73595,11.8266,13.1038,13.6248,13.5834,13.0563,11.7202,9.7018,5.0218,0.623997,0.0372618,0.0269064,0.0277336,0.0255932,0.0268367
09/10/13 ,0.0259921,0.0256877,0.0268602,0.0262369,0.0255692,0.0143869,0.0125295,0.730329,5.49607,9.38728,11.2818,12.8431,13.5285,13.4828,12.8686,11.5464,9.4159,5.41955,0.617897,0.0318924,0.0256571,0.026145,0.0260076,0.0262373
10/10/13 ,0.026733,0.0260347,0.0258015,0.026377,0.0265468,0.0275102,0.0266829,0.553998,4.92413,8.88609,11.2469,12.6067,13.2483,13.1913,12.6453,11.2442,9.06008,4.90328,0.319936,0.0276525,0.0279634,0.0276761,0.0281967,0.0271488
11/10/13 ,0.0271179,0.0285058,0.0275761,0.0273916,0.0285387,0.0270605,0.0269488,0.422094,4.06682,7.93399,10.9843,12.4722,13.2397,13.1893,12.338,10.689,8.04164,4.26227,0.391003,0.027162,0.0267219,0.028389,0.0295282,0.0275162
12/10/13 ,0.0281575,0.0287049,0.0276773,0.0268874,0.0268658,0.0273221,0.027217,0.437851,4.46651,8.58491,10.9772,12.3691,13.0638,13.0711,12.4434,10.9973,8.5853,4.2489,0.319339,0.0269412,0.0270909,0.0286667,0.0274612,0.0280895
13/10/13 ,0.0281971,0.0283839,0.0276276,0.0279137,0.0271692,0.0272294,0.026878,0.418617,4.63928,8.90479,11.4514,12.7078,13.5046,13.5815,13.0596,11.6426,9.3785,4.95946,0.408206,0.0278729,0.0262521,0.0267965,0.0270829,0.027092
14/10/13 ,0.0274105,0.0259106,0.0266889,0.0259267,0.0262717,0.0261945,0.0251615,0.528788,4.94702,9.29972,11.7207,12.9572,13.5448,13.4492,12.7362,11.3699,9.0713,4.69767,0.35252,0.0280271,0.0264095,0.0267584,0.026733,0.0263427
15/10/13 ,0.0257474,0.025823,0.0243236,0.0266648,0.0258648,0.026039,0.0248492,0.464956,4.83803,9.12298,11.5361,12.7951,13.4136,13.4195,12.7444,11.2065,8.0016,4.40772,0.315971,0.0257764,0.0250243,0.0258989,0.0247134,0.0249951
16/10/13 ,0.0255753,0.0258081,0.0262203,0.0261285,0.0250572,0.0260482,0.0248973,0.371681,4.062,8.36266,10.7631,11.3304,11.8743,12.1208,9.69635,6.52588,3.96274,1.20591,0.134277,0.024357,0.0229407,0.0240744,0.0237615,0.0231221
17/10/13 ,0.0260282,0.028033,0.022684,0.0240287,0.0246753,0.023326,0.0246617,0.029684,0.136636,0.218374,2.40739,5.62474,7.91781,8.36761,9.62199,8.93886,2.7864,0.523708,0.0603004,0.0295266,0.0285533,0.0289395,0.0290356,0.0295661
18/10/13 ,0.029397,0.0295689,0.0298649,0.0293757,0.0301521,0.0291814,0.0302829,0.269534,2.80113,8.34788,11.1222,9.71368,7.8656,8.32224,8.98857,8.62526,5.61924,4.46727,0.221816,0.0290294,0.0289493,0.0289987,0.0294719,0.0294744
19/10/13 ,0.0297558,0.0301947,0.0298998,0.0301303,0.0290886,0.0289716,0.0303731,0.422378,4.72311,9.60076,12.0259,13.2518,13.9257,13.9447,13.4684,12.1137,9.81862,4.72709,0.213862,0.0291509,0.0290307,0.0284885,0.0299583,0.0307704
20/10/13 ,0.0292536,0.0299502,0.0295332,0.0299927,0.0284855,0.0301535,0.0292395,0.45614,4.97433,9.42123,12.0746,13.2469,13.7733,13.7093,13.1016,11.7447,9.39062,4.31223,0.192856,0.0335018,0.0285447,0.0293994,0.0286639,0.02951
21/10/13 ,0.0300686,0.0288694,0.0293813,0.02823,0.0286957,0.0293698,0.0289392,0.390827,4.92598,9.58311,11.5423,12.4079,13.2569,13.4101,12.8386,11.5052,9.25872,4.23974,0.16855,0.0316947,0.0301237,0.0301227,0.0299408,0.0303207
22/10/13 ,0.0282174,0.0300068,0.0292681,0.0300157,0.0292406,0.0302854,0.0274,0.332432,4.62002,9.38526,11.6106,12.8732,13.4873,13.4475,12.8045,11.3994,8.96715,4.03378,0.134226,0.0311921,0.0286532,0.0294008,0.0294211,0.0287454
23/10/13 ,0.0295199,0.0289854,0.0291567,0.0298858,0.0298178,0.030807,0.0292866,0.295064,4.48073,9.25959,11.5353,12.8275,13.3698,13.3415,12.7073,11.2125,8.79112,3.77876,0.135297,0.0303923,0.02853,0.0286792,0.0293884,0.0292911
24/10/13 ,0.0309399,0.0293158,0.0287733,0.0287703,0.0287064,0.0291873,0.0290533,0.257812,4.24108,8.89392,11.1539,12.4217,13.0508,12.9745,12.1877,11.5413,8.33105,3.42471,0.114741,6.44778,0.0287095,0.0283727,0.0292604,0.029947
25/10/13 ,0.0302501,0.029292,0.0293185,0.0278079,0.0287379,0.0286938,0.0286335,0.1923,3.92586,8.66374,10.9877,12.0219,12.5548,12.3433,12.1718,10.6822,8.12121,3.06956,0.0990605,0.0291603,0.0278762,0.0284812,0.0293737,0.0298063
26/10/13 ,0.0292769,0.0293528,0.0304822,0.0293651,0.0287429,0.0289042,0.0288236,0.190632,3.86042,8.82325,11.2284,12.4921,12.4559,13.1851,12.5191,11.076,8.56619,3.31371,0.0872616,0.0295418,0.0285886,0.0289174,0.0284871,0.029094
27/10/13 ,0.0292283,0.0298487,0.027194,0.0286762,0.031725,0.0288033,0.028686,0.18471,3.88132,8.99023,11.4826,12.6582,13.2612,13.1284,12.0055,10.747,8.45128,3.18404,0.0918705,0.0316839,0.0290201,0.0290907,0.0287838,0.0297632
28/10/13 ,0.0298532,0.0296539,0.0290996,0.0302824,0.0296196,0.0295454,0.18184,3.91167,9.08161,11.3317,12.4685,13.1476,13.1072,12.5488,11.0413,7.57755,2.97783,0.0777452,0.0287119,0.0289,0.0295774,0.0290029,0.0298664,0.0292415
29/10/13 ,0.0278489,0.0287385,0.030198,0.0290491,0.0288215,0.0297332,0.19286,3.08383,6.87979,7.51683,8.79964,8.97806,10.8924,9.35721,9.3991,6.1968,1.13229,0.0674694,0.0289462,0.0289304,0.0290488,0.0297637,0.0291087,0.0289829
30/10/13 ,0.0292964,0.0294863,0.0291291,0.0293705,0.029146,0.0302201,0.119046,3.23872,8.54436,11.0073,12.2563,12.8999,12.7743,12.0839,10.5977,7.79024,2.29238,0.0748928,0.0277257,0.0296293,0.0283829,0.029108,0.028832,0.0288254
31/10/13 ,0.0287697,0.0282054,0.0263942,0.0260501,0.0265555,0.0257826,0.0970638,3.01032,8.12391,10.6582,12.0511,12.6941,12.5458,11.9377,9.81583,7.49491,2.37557,0.071017,0.0254062,0.0257115,0.0261711,0.0262785,0.0257619,0.0257523
01/11/13 ,0.0265346,0.0266213,0.0262327,0.0277046,0.027321,0.0256922,0.0849336,2.53948,7.30414,9.94954,11.3974,12.0993,11.9741,11.1188,9.30687,6.18579,1.72373,0.0652646,0.025627,0.0258032,0.0255755,0.0263049,0.026638,0.0267415
02/11/13 ,0.0254078,0.0259021,0.0258929,0.0275969,0.0264393,0.0262657,0.0692558,2.43398,7.31929,10.2297,11.762,12.7336,12.6638,11.8311,10.0049,7.03659,1.92781,0.0577654,0.0256053,0.0257813,0.0259013,0.0264693,0.0259082,0.0259985
03/11/13 ,0.0266883,0.0259083,0.0256998,0.0256953,0.0266867,0.0262701,0.070894,2.51983,7.85695,10.6771,12.1561,12.8319,12.7236,11.8868,10.3002,6.99072,1.72091,0.059559,0.0257313,0.0246111,0.0260327,0.0262232,0.0259436,0.025977
04/11/13 ,0.0262584,0.0259176,0.0257425,0.0263182,0.0262844,0.0254638,0.0529624,2.28047,5.98141,7.03823,6.29241,8.69857,9.13025,7.95709,5.28773,3.72205,1.52138,0.0578141,0.0254098,0.0250517,0.0281938,0.0265374,0.0259231,0.0261058
05/11/13 ,0.026341,0.0262424,0.0271654,0.0268387,0.0274006,0.0261124,0.0888495,0.945586,2.08531,2.78546,3.11968,2.85328,2.87274,2.39108,2.77836,2.42576,0.896482,0.06191,0.0231914,0.0224408,0.0243597,0.0240807,0.0233063,0.0238461
06/11/13 ,0.0237287,0.0247612,0.023994,0.024732,0.0243041,0.0246376,0.0308573,0.626944,0.98074,2.44072,3.6031,5.38433,5.10096,3.30799,1.47262,0.55638,0.100022,0.0495815,0.0255947,0.0246746,0.025932,0.0250428,0.0256466,0.0255319
07/11/13 ,0.0263615,0.0266207,0.0261942,0.0258707,0.0264395,0.0253255,0.0412193,0.500293,0.411277,0.733222,0.518468,1.14249,3.27217,4.11771,3.00767,3.58041,0.705447,0.0509213,0.0254071,0.0252367,0.0258062,0.0256033,0.0260912,0.0255122
08/11/13 ,0.0275377,0.0267686,0.0257532,0.0256746,0.0253394,0.0269448,0.0464694,2.51503,8.30669,11.1628,12.5166,13.2833,13.2319,12.4786,11.0216,7.94989,2.40016,0.0567429,0.0289468,0.0286255,0.0289759,0.0290399,0.0261666,0.0259082
09/11/13 ,0.0256988,0.0255491,0.0260106,0.0261117,0.0260648,0.0247164,0.0465476,2.69303,8.23862,10.948,12.2957,13.1408,13.0705,12.2383,10.6368,7.5218,2.03337,0.0531784,0.0254512,0.0254877,0.0257497,0.0262753,0.0249489,0.0249676
10/11/13 ,0.0247889,0.026007,0.026343,0.0257402,0.0258296,0.0261725,0.0502708,2.72878,8.34145,11.0218,12.4274,12.9588,13.0236,12.4371,10.7929,7.73134,1.99236,0.0506746,0.0228471,0.022875,0.0232128,0.0242519,0.0265235,0.0257155
11/11/13 ,0.0266846,0.0262501,0.0268076,0.0259634,0.026636,0.0256495,0.0508243,1.96293,3.1933,3.1933,3.1933,8.38684,8.59902,7.98449,8.00942,4.55824,0.741251,0.0462813,0.0249854,0.0266383,0.026649,0.0261027,0.026442,0.0269034
12/11/13 ,0.026655,0.0266898,0.025142,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911
13/11/13 ,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,0.021911,7.21329,11.5118,9.56166,6.26609,1.39062,0.0489327,0.0258873,0.0265515,0.0264021,0.0266584,0.0258399,0.0266622
14/11/13 ,0.0267508,0.0254964,0.0258012,0.0262004,0.0260986,0.0254511,0.0272192,0.988302,4.42897,5.82252,5.38631,4.34474,2.09448,1.53937,0.400559,0.0516166,0.0437815,0.0542489,0.0259697,0.0259006,0.0268477,0.0269065,0.0271815,0.0271228
15/11/13 ,0.0288432,0.0255501,0.0216371,0.0135674,0.01325,0.0119059,0.0158188,0.0508414,0.558057,2.03927,3.85801,4.85884,4.14424,5.93791,6.60941,4.12568,0.921165,0.0507871,0.0254282,0.0265848,0.0261081,0.027204,0.0266657,0.0270338
16/11/13 ,0.0264315,0.026552,0.0273336,0.026279,0.026933,0.0261144,0.0243935,1.45521,6.16246,9.01214,10.1476,11.577,11.4815,9.74242,9.45044,6.83385,1.52172,0.0544399,0.0286507,0.0281019,0.0290554,0.0290387,0.0300669,0.0296123
17/11/13 ,0.0290843,0.0292346,0.0293091,0.0289858,0.0284414,0.0289447,0.0282124,1.26072,5.32486,8.41519,10.1474,10.6206,10.493,9.50276,7.31274,4.91941,1.08287,0.0383751,0.0138848,0.0142453,0.0150023,0.0146781,0.0148709,0.0133785
18/11/13 ,0.0152948,0.0153944,0.015318,0.0149012,0.0161917,0.0143005,0.0154852,0.877358,4.70846,7.85412,9.09879,10.02,9.89933,9.08046,6.77504,4.10702,0.756674,0.0424261,0.0147582,0.0134522,0.0138601,0.0146539,0.0135936,0.014565
19/11/13 ,0.0143209,0.0142056,0.0154011,0.0145921,0.0150601,0.0156458,0.0151177,1.07044,2.44673,2.80171,5.94214,9.05077,9.72079,9.36656,8.50651,5.37854,1.07312,0.0523429,0.028788,0.0280023,0.0268013,0.0285932,0.0291582,0.0285961
20/11/13 ,0.0292614,0.0293061,0.0285846,0.0275935,0.0291063,0.0287873,0.027667,0.655767,2.84498,5.08173,6.42851,6.33195,5.80988,5.41776,4.11269,2.04962,0.482883,0.0538037,0.0290604,0.0287759,0.0286439,0.028995,0.0286572,0.0287152
21/11/13 ,0.0291289,0.0289752,0.0263755,0.015623,0.0235659,0.0292046,0.0281378,0.348505,1.86618,3.74425,3.50053,5.21444,4.71189,3.25871,3.28308,2.96669,0.604157,0.0451948,0.0254181,0.0254099,0.0255091,0.0271297,0.0264891,0.026001
22/11/13 ,0.0275154,0.0273646,0.028034,0.0276304,0.0276379,0.0269406,0.0256328,0.0874434,1.42194,7.05473,2.3336,2.45355,2.38386,1.32968,0.202472,0.0114904,0.0282794,0.0421898,0.0130848,0.0123964,0.0109986,0.0139734,0.0122005,0.012329
23/11/13 ,0.0112384,0.0115684,0.0105109,0.0106596,0.00906543,0.0111456,0.0105951,0.246958,1.69823,4.00515,4.69952,3.76326,4.13287,3.20623,3.52128,3.00439,0.515199,0.0265562,0.00932825,0.0100835,0.00893141,0.00951552,0.0100852,0.00985308
24/11/13 ,0.00996812,0.00965331,0.00982235,0.0103035,0.010299,0.0099511,0.00930888,0.189864,2.02923,3.8313,4.87173,5.83191,4.32626,3.24309,2.78721,0.848603,0.0776409,0.0313293,0.00814777,0.00929303,0.00951698,0.00984038,0.0104918,0.00991703
25/11/13 ,0.00991214,0.00985086,0.0102482,0.0102407,0.00984789,0.0100716,0.00887168,0.329877,1.01436,1.77074,2.31971,2.41143,1.4728,0.84233,0.581544,0.313407,0.0768269,0.0307708,0.0186484,0.0140325,0.0118728,0.00974227,0.00875467,0.010211
26/11/13 ,0.00962288,0.00999941,0.00807021,0.00971104,0.00991011,0.00881166,0.00942275,0.239402,0.717179,1.88545,2.17988,2.08474,1.13557,0.882222,0.723912,0.320636,0.0757006,0.0339119,0.00964843,0.00909705,0.00918524,0.00897722,0.00863482,0.00937367
27/11/13 ,0.00914651,0.00999357,0.00902183,0.00898312,0.0100305,0.00957929,0.0089225,0.127103,1.21956,4.63906,7.63606,9.16417,7.94008,7.20184,5.68874,4.44761,0.696974,0.0562154,0.0282838,0.0280342,0.0284953,0.0287167,0.0282352,0.0285772
28/11/13 ,0.0279969,0.0274053,0.0284066,0.0287907,0.0285813,0.0278129,0.0279057,1.0018,5.06578,7.91086,9.44605,9.50628,11.0875,8.96824,8.16077,4.72267,0.726025,0.0543454,0.0287335,0.0291488,0.0286192,0.0292508,0.0289744,0.0285951
29/11/13 ,0.0042641,0.000236204,0.00149463,0.0161867,0.0153581,0.0147572,0.0141343,1.15066,6.04561,9.94583,11.6973,11.1728,7.08094,7.9961,8.28705,5.18477,1.40475,0.0545609,0.0291709,0.0291289,0.0285937,0.0290407,0.0294102,0.0290676
30/11/13 ,0.0297816,0.0292233,0.0289565,0.0279844,0.0274333,0.0275291,0.027116,1.30035,6.4739,10.141,11.5482,12.2347,7.92521,3.32525,3.06259,3.78699,0.648757,0.0550087,0.0294352,0.0290322,0.0286401,0.0300406,0.0290031,0.0293497
01/12/13 ,0.0287107,0.0269453,0.0283312,0.0292998,0.0282569,0.0289431,0.0276187,0.0984694,0.428351,1.05995,1.70254,1.69158,1.3144,1.96366,1.43945,0.837473,0.153584,0.054465,0.0296924,0.02944,0.029315,0.0291473,0.0289824,0.0286611
02/12/13 ,0.0295332,0.0290513,0.0300072,0.0281306,0.0288709,0.0283485,0.0283667,0.234461,1.03379,3.63796,4.3433,3.85921,3.26978,3.17346,2.15146,1.4635,0.273807,0.0530571,0.0290895,0.0294002,0.02782,0.0291058,0.0284062,0.0283419
03/12/13 ,0.0297194,0.027683,0.0291144,0.0276769,0.027471,0.0276483,0.0271829,0.604761,2.15309,4.21486,4.49029,6.80425,5.11939,3.70285,4.19536,1.44742,0.113606,0.0528195,0.0286459,0.029125,0.0282527,0.0286191,0.0296151,0.0298432
04/12/13 ,0.0293282,0.0293196,0.0277232,0.0245627,0.0252278,0.0248049,0.0252018,0.400058,2.83475,5.03636,3.3834,2.9393,3.11656,2.3043,3.19947,1.09566,0.163032,0.0491249,0.0250117,0.0254449,0.0252487,0.0255698,0.0273603,0.0260616
05/12/13 ,0.0257956,0.0270641,0.0334008,0.0316174,0.0311214,0.0314124,0.0320347,0.747636,5.34953,9.86479,10.559,11.447,9.89743,9.39128,7.83413,4.98598,0.857932,0.0636398,0.0324677,0.0326015,0.0325638,0.0327591,0.0325367,0.0317617
